Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,Product Name,Sales,Quantity,Discount,Profit
CA-2015-115091,05-10-2015,09-10-2015,Standard Class,JJ-15760,Springfield,Newell 324,46.2,4,0,12.936
CA-2015-115091,05-10-2015,09-10-2015,Standard Class,JJ-15760,Springfield,Holmes Odor Grabber,28.84,2,0,9.5172
CA-2017-144932,14-04-2017,17-04-2017,First Class,AB-10165,Toledo,Zebra Zazzle Fluorescent Highlighters,14.592,3,0.2,2.5536
CA-2017-144932,14-04-2017,17-04-2017,First Class,AB-10165,Toledo,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856,3,0.2,21.3408
CA-2017-144932,14-04-2017,17-04-2017,First Class,AB-10165,Toledo,Xerox 196,13.872,3,0.2,5.0286
CA-2017-114216,02-09-2017,06-09-2017,Standard Class,RK-19300,Philadelphia,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,0.2,4.1148
CA-2016-140081,20-06-2016,24-06-2016,Standard Class,CG-12040,Philadelphia,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.056,8,0.2,15.2064
CA-2016-140081,20-06-2016,24-06-2016,Standard Class,CG-12040,Philadelphia,JM Magazine Binder,29.718,6,0.7,-21.7932
CA-2016-140081,20-06-2016,24-06-2016,Standard Class,CG-12040,Philadelphia,Xerox 202,15.552,3,0.2,5.4432
CA-2016-140081,20-06-2016,24-06-2016,Standard Class,CG-12040,Philadelphia,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.696,2,0.2,33.5772
US-2017-111745,05-11-2017,06-11-2017,First Class,RA-19885,Farmington,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0,54.3966
CA-2015-148250,13-12-2015,17-12-2015,Standard Class,RP-19270,Riverside,Xerox 213,12.96,2,0,6.2208
CA-2015-148250,13-12-2015,17-12-2015,Standard Class,RP-19270,Riverside,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,134.48,4,0,34.9648
CA-2016-105760,19-06-2016,20-06-2016,First Class,KC-16255,San Francisco,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2,0,8.0464
CA-2016-142958,13-12-2016,20-12-2016,Standard Class,RW-19630,Torrance,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2,0.2,2.2098
CA-2016-142958,13-12-2016,20-12-2016,Standard Class,RW-19630,Torrance,Bretford CR4500 Series Slim Rectangular Table,1114.272,4,0.2,41.7852
CA-2015-120880,29-05-2015,03-06-2015,Standard Class,JL-15850,Seattle,Xerox 1894,32.4,5,0,15.552
CA-2015-120880,29-05-2015,03-06-2015,Standard Class,JL-15850,Seattle,Standard Rollaway File with Lock,540.57,3,0,140.5482
CA-2015-120880,29-05-2015,03-06-2015,Standard Class,JL-15850,Seattle,"Avery Trapezoid Extra Heavy Duty 4"" Binders",167.76,5,0.2,62.91
US-2015-140200,26-07-2015,28-07-2015,First Class,CA-12775,Mesa,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
US-2017-110576,28-11-2017,02-12-2017,Standard Class,RB-19795,Philadelphia,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.488,7,0.2,-12.9122
US-2017-110576,28-11-2017,02-12-2017,Standard Class,RB-19795,Philadelphia,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,6,0.2,75.5424
US-2017-110576,28-11-2017,02-12-2017,Standard Class,RB-19795,Philadelphia,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12,0.4,-619.596
US-2017-110576,28-11-2017,02-12-2017,Standard Class,RB-19795,Philadelphia,Xerox 210,15.552,3,0.2,5.4432
US-2017-110576,28-11-2017,02-12-2017,Standard Class,RB-19795,Philadelphia,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92
CA-2017-131156,03-04-2017,07-04-2017,Standard Class,KH-16360,Philadelphia,Staple-based wall hangings,25.472,4,0.2,7.6416
CA-2017-136539,28-12-2017,01-01-2018,Standard Class,GH-14665,Round Rock,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
CA-2017-136539,28-12-2017,01-01-2018,Standard Class,GH-14665,Round Rock,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,2,0.32,-11.596
CA-2017-119305,30-11-2017,04-12-2017,Standard Class,SW-20275,Jackson,Home/Office Personal File Carts,173.8,5,0,43.45
CA-2017-102414,15-05-2017,18-05-2017,Second Class,JA-15970,Phoenix,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,1,0.2,2.5893
CA-2017-102414,15-05-2017,18-05-2017,Second Class,JA-15970,Phoenix,Avery Durable Slant Ring Binders,4.752,2,0.7,-3.168
CA-2017-102414,15-05-2017,18-05-2017,Second Class,JA-15970,Phoenix,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552,3,0.2,5.6376
CA-2015-112571,22-09-2015,22-09-2015,Same Day,DL-12925,Oceanside,Luxo Professional Combination Clamp-On Lamps,204.6,2,0,53.196
CA-2017-152142,14-11-2017,19-11-2017,Standard Class,LW-16990,San Francisco,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
CA-2015-160059,27-11-2015,01-12-2015,Standard Class,TB-21190,Fayetteville,Zipper Ring Binder Pockets,6.24,2,0,3.0576
CA-2016-120859,01-09-2016,04-09-2016,First Class,CV-12805,San Francisco,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2,0,10.94
CA-2014-127488,22-09-2014,24-09-2014,Second Class,MS-17365,Boca Raton,Avery File Folder Labels,4.608,2,0.2,1.6704
CA-2017-135279,09-04-2017,11-04-2017,First Class,BS-11800,New York City,Color-Coded Legal Exhibit Labels,9.82,2,0,4.8118
CA-2017-135279,09-04-2017,11-04-2017,First Class,BS-11800,New York City,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0,9.7119
CA-2017-135279,09-04-2017,11-04-2017,First Class,BS-11800,New York City,Xerox 212,12.96,2,0,6.2208
CA-2017-135279,09-04-2017,11-04-2017,First Class,BS-11800,New York City,Computer Printout Paper with Letter-Trim Fine Perforations,191.6,4,0,91.968
CA-2017-135279,09-04-2017,11-04-2017,First Class,BS-11800,New York City,Avery File Folder Labels,8.64,3,0,4.2336
CA-2017-135279,09-04-2017,11-04-2017,First Class,BS-11800,New York City,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0,0
CA-2014-115791,16-01-2014,18-01-2014,Second Class,DL-13315,Philadelphia,DAX Black Cherry Wood-Tone Poster Frame,127.104,6,0.2,28.5984
CA-2014-115791,16-01-2014,18-01-2014,Second Class,DL-13315,Philadelphia,AT&T 841000 Phone,124.2,3,0.4,-31.05
CA-2014-115791,16-01-2014,18-01-2014,Second Class,DL-13315,Philadelphia,GBC Linen Binding Covers,18.588,2,0.7,-13.6312
CA-2014-115791,16-01-2014,18-01-2014,Second Class,DL-13315,Philadelphia,Round Specialty Laser Printer Labels,30.072,3,0.2,10.1493
US-2017-103247,05-10-2017,08-10-2017,Second Class,PO-19195,New York City,Motorola HK250 Universal Bluetooth Headset,160.93,7,0,3.2186
US-2017-103247,05-10-2017,08-10-2017,Second Class,PO-19195,New York City,Tuf-Vin Binders,75.792,3,0.2,25.5798
US-2017-100209,09-07-2017,15-07-2017,Standard Class,TD-20995,Portland,Wilson Jones Easy Flow II Sheet Lifters,1.08,2,0.7,-0.792
CA-2017-159366,07-01-2017,10-01-2017,First Class,BW-11110,Detroit,Lexmark MX611dhe Monochrome Laser Printer,3059.982,2,0.1,679.996
CA-2016-145499,30-05-2016,31-05-2016,First Class,RW-19690,Wilmington,Angle-D Ring Binders,3.282,2,0.7,-2.6256
CA-2015-157035,09-12-2015,12-12-2015,First Class,KB-16600,Columbus,Xerox 188,34.02,3,0,16.6698
CA-2016-144939,03-10-2016,08-10-2016,Standard Class,EB-13870,New York City,Office Star - Contemporary Task Swivel Chair,599.292,6,0.1,93.2232
CA-2014-163419,11-11-2014,14-11-2014,Second Class,TZ-21580,Louisville,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.392,1,0.2,0.8056
CA-2014-163419,11-11-2014,14-11-2014,Second Class,TZ-21580,Louisville,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.984,2,0.2,55.9984
CA-2014-163419,11-11-2014,14-11-2014,Second Class,TZ-21580,Louisville,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49
CA-2017-100314,29-09-2017,05-10-2017,Standard Class,AS-10630,Pasadena,Avery 499,7.968,2,0.2,2.5896
CA-2017-100314,29-09-2017,05-10-2017,Standard Class,AS-10630,Pasadena,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968,4,0.2,9.4392
CA-2017-100314,29-09-2017,05-10-2017,Standard Class,AS-10630,Pasadena,Wasp CCD Handheld Bar Code Reader,336.51,3,0.4,44.868
CA-2015-146829,10-03-2015,10-03-2015,Same Day,TS-21340,Houston,Acco Suede Grain Vinyl Round Ring Binder,1.112,2,0.8,-1.8904
CA-2017-167899,21-05-2017,26-05-2017,Standard Class,JG-15805,Auburn,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0,72.807
CA-2017-167899,21-05-2017,26-05-2017,Standard Class,JG-15805,Auburn,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,3,0,5.2113
CA-2015-153549,29-03-2015,31-03-2015,Second Class,SL-20155,Jacksonville,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,0.2,131.2785
CA-2016-110023,09-09-2016,11-09-2016,First Class,TS-21610,New York City,Cardinal EasyOpen D-Ring Binders,14.624,2,0.2,5.484
CA-2016-105585,26-08-2016,27-08-2016,First Class,RF-19735,San Jose,Advantus SlideClip Paper Clips,10.23,3,0,4.9104
CA-2016-105585,26-08-2016,27-08-2016,First Class,RF-19735,San Jose,Xerox 1979,154.9,5,0,69.705
CA-2014-117639,21-05-2014,25-05-2014,Standard Class,MW-18235,Virginia Beach,Fellowes PB300 Plastic Comb Binding Machine,2715.93,7,0,1276.4871
CA-2014-117639,21-05-2014,25-05-2014,Standard Class,MW-18235,Virginia Beach,Plantronics Voyager Pro Legend,617.97,3,0,173.0316
CA-2015-162537,28-10-2015,03-11-2015,Standard Class,RD-19585,Henderson,Laser & Ink Jet Business Envelopes,10.67,1,0,4.9082
CA-2015-162537,28-10-2015,03-11-2015,Standard Class,RD-19585,Henderson,Portable Personal File Box,36.63,3,0,9.8901
CA-2015-162537,28-10-2015,03-11-2015,Standard Class,RD-19585,Henderson,Magna Visual Magnetic Picture Hangers,24.1,5,0,9.158
CA-2015-162537,28-10-2015,03-11-2015,Standard Class,RD-19585,Henderson,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0,12.9129
